Year,long_date,Zip,total_num_crimes,crimes_per_capita,total_num_noise,month_year,median_listing_price,active_listing_count,median_days_on_market,new_listing_count,median_listing_price_per_square_foot,median_square_feet,average_listing_price,total_listing_count,ZIP_CODE,Population,Income,311_Requests,Liquor_License_Counts,311_Per_Capita,Liquor_License_Per_Capita,School_rating,Bus_Stop_Ct,Bus_Stop_Per_Capita,L_Stop_Ct,L_Stop_Per_Capita,311-_Rat,Rat_Per_Capita,Pot_Hole_Count,Pothole_Per_Capita,Num_Rests,Rests_Per_Capita,starbucks_stores,Sbucks_Per_Capita,Public_Prop_Ct,Public_Prop_Per_Capita,Grocery_Store_Count,Grocery_Store_Per_Capita,Premium_Grocer,DOW_Close,30yr_Rates,predictions,Raw Diff,Abs Diff
2019,1/1/2019,60621,5,0.000105232,0,201901,50050,31,77,8,38.37525928,1281,63495,49,60621,47514,20991,13071,17,0.275,0.000357789,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,24999.67,4.46,48.59169291,10.21643363,10.21643363
2019,1/1/2019,60622,23,0.000302572,0,201901,592050,217,51.5,180,239.6176471,1250,710248,306,60622,76015,93988,9133,225,0.12,0.002959942,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,24999.67,4.46,249.7007932,10.0831461,10.0831461
2019,1/1/2019,60623,17,0.000157198,0,201901,140000,26,59,16,117.8396312,1250,181026,39,60623,108144,31634,18199,61,0.168,0.000564063,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,24999.67,4.46,92.32703123,-25.51259997,25.51259997
2019,1/1/2019,60624,10,0.000219072,0,201901,107050,18,82.5,8,62.61666667,950,131681,25,60624,45647,22992,11645,17,0.255,0.000372423,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,24999.67,4.46,72.08657405,9.469907381,9.469907381
2019,1/1/2019,60625,27,0.000295563,0,201901,356300,104,67,72,192.6262626,1269,489293,165,60625,91351,64117,9422,132,0.103,0.001444976,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,24999.67,4.46,215.3155367,22.68927409,22.68927409
2019,1/1/2019,60626,3,5.06E-05,0,201901,174300,87,69.5,56,141.3264875,800,209059,124,60626,59251,40591,4082,71,0.069,0.001198292,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,24999.67,4.46,153.6252537,12.29876619,12.29876619
2019,1/1/2019,60629,11,9.65E-05,0,201901,199750,105,53,56,128.6868687,1266.5,196421,183,60629,113984,42019,14734,54,0.129,0.000473751,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,24999.67,4.46,119.6703222,-9.016546493,9.016546493
2019,1/1/2019,60630,12,0.000219054,0,201901,347550,96,69.5,52,175.5145976,1386,350415,139,60630,54781,72092,9269,86,0.169,0.001569887,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,24999.67,4.46,165.9875244,-9.527073161,9.527073161
2019,1/1/2019,60632,9,0.000102767,0,201901,230050,48,41,24,173.5648067,1140,237150,72,60632,87577,42758,14620,102,0.167,0.001164689,3.7,321,0.003665346,4,4.57E-05,682,0.054898173,911,0.073331723,306,0.024631731,2,2.28E-05,45,0.000513834,10,0.000114185,0,24999.67,4.46,179.5449121,5.980105447,5.980105447
2019,1/1/2019,60636,6,0.000116616,0,201901,61500,62,71,20,45.03754727,1064,68903,101,60636,51451,27310,14821,26,0.288,0.000505335,2.3,223,0.004334221,2,3.89E-05,931,0.074941641,412,0.033164292,96,0.007727602,0,0,1311,0.025480554,3,5.83E-05,0,24999.67,4.46,46.57469162,1.537144346,1.537144346
2019,1/1/2019,60637,26,0.000455421,0,201901,174000,82,83.5,32,103.3333333,1200,223005,117,60637,57090,28785,8261,39,0.145,0.000683132,2.5,296,0.005184796,4,7.01E-05,282,0.022699831,386,0.0310714,116,0.009337519,3,5.25E-05,779,0.013645122,4,7.01E-05,0,24999.67,4.46,133.3789295,30.04559619,30.04559619
2019,1/1/2019,60640,15,0.000202621,0,201901,242550,140,50.5,108,187.3015873,820,366815,222,60640,74030,53831,6096,182,0.082,0.002458463,3.3,173,0.00233689,12,0.000162096,360,0.028978508,503,0.040489415,328,0.02640264,3,4.05E-05,22,0.000297177,9,0.000121572,0,24999.67,4.46,219.2217517,31.92016443,31.92016443
2019,1/1/2019,60641,7,9.48E-05,0,201901,323800,94,65.5,52,169.15,1428,407477,145,60641,73824,60073,10767,99,0.146,0.001341027,3.8,230,0.003115518,2,2.71E-05,1014,0.081622796,767,0.06174032,202,0.016260163,1,1.35E-05,14,0.00018964,3,4.06E-05,0,24999.67,4.46,138.9207327,-30.22926728,30.22926728
2019,1/1/2019,60644,11,0.000186254,0,201901,154050,30,50.5,20,68.65530303,1404,154887,47,60644,59059,27262,9066,20,0.154,0.000338644,1.8,192,0.003250986,10,0.000169322,432,0.034774209,376,0.030266441,120,0.009659503,0,0,499,0.008449178,3,5.08E-05,0,24999.67,4.46,99.61400913,30.9587061,30.9587061
2019,1/1/2019,60647,36,0.000364487,0,201901,515050,179,55.5,148,230.3846154,1200,584576,262,60647,98769,73443,14758,382,0.149,0.00386761,3.1,278,0.002814648,6,6.07E-05,1482,0.119294856,710,0.057152057,431,0.034693713,4,4.05E-05,125,0.001265579,15,0.00015187,0,24999.67,4.46,197.540999,-32.84361644,32.84361644
2019,1/1/2019,60653,2,5.80E-05,0,201901,344000,93,74.5,44,142.73458,1921,384254,138,60653,34502,29569,5851,31,0.17,0.000898499,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,24999.67,4.46,98.8221254,-43.9124546,43.9124546
2019,1/1/2019,60656,3,0.000110583,0,201901,320050,51,63,28,165.5416667,1072,321651,70,60656,27129,61599,3154,25,0.116,0.000921523,7.5,56,0.002064212,2,7.37E-05,229,0.018433551,398,0.03203735,51,0.004105289,1,3.69E-05,3,0.000110583,2,7.37E-05,0,24999.67,4.46,163.7608514,-1.780815348,1.780815348
2019,1/1/2019,60657,15,0.000224588,0,201901,444050,317,64.5,236,246.7777778,1185,615765,406,60657,66789,92295,8048,358,0.12,0.005360164,7.5,158,0.002365659,10,0.000149725,1018,0.08194478,367,0.029541979,442,0.035579168,7,0.000104808,22,0.000329396,7,0.000104808,1,24999.67,4.46,268.091229,21.31345122,21.31345122
2019,1/1/2019,60660,4,8.38E-05,0,201901,253050,113,56.5,64,172.2243763,1150,298540,177,60660,47726,49241,4140,66,0.087,0.001382894,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,24999.67,4.46,142.5870012,-29.63737509,29.63737509
2020,1/1/2020,60602,26,0.371428571,0,202001,1150050,21,96,12,548.6641221,2096,1460996,25,60602,70,157125,506,44,7.229,0.628571429,4.5,21,0.3,6,0.085714286,9,0.000724463,12,0.00096595,80,0.006439668,0,0,3,0.042857143,0,0,0,28256.03,3.62,502.6526876,-46.01143447,46.01143447
2020,1/1/2020,60605,4,0.000321983,0,202001,442500,186,84,84,317.4540682,1235,769201,337,60605,12423,111164,2357,170,0.19,0.013684295,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,28256.03,3.62,356.8740252,39.419957,39.419957
2020,1/1/2020,60607,7,0.000450103,0,202001,564500,133,64.5,64,335.2459954,1430,828222,219,60607,15552,93508,3678,306,0.236,0.019675926,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,28256.03,3.62,336.7447446,1.49874915,1.49874915
2020,1/1/2020,60608,29,0.000313608,0,202001,412050,57,65.5,32,213.1034483,1429.5,448782,109,60608,92472,44043,13453,133,0.145,0.001438273,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,28256.03,3.62,228.3228989,15.21945061,15.21945061
2020,1/1/2020,60609,14,0.000176169,0,202001,229950,36,70.5,12,151.51443,1240,247192,65,60609,79469,35179,15714,66,0.198,0.000830513,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,28256.03,3.62,122.8609186,-28.65351142,28.65351142
2020,1/1/2020,60610,34,0.000715594,0,202001,598550,318,70.5,168,350.5905241,1420,1094889,407,60610,47513,86803,2585,253,0.054,0.005324858,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,28256.03,3.62,306.3500071,-44.24051702,44.24051702
2020,1/1/2020,60612,14,0.000368518,0,202001,344500,65,47,48,186.2940476,1450,460118,100,60612,37990,41300,364083,45,9.584,0.001184522,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,28256.03,3.62,174.8612228,-11.43282477,11.43282477
2020,1/1/2020,60613,10,0.000197832,0,202001,265050,162,51.5,112,225.7693966,900,575371,232,60613,50548,82321,4890,193,0.097,0.003818153,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,28256.03,3.62,236.8742674,11.10487085,11.10487085
2020,1/1/2020,60614,25,0.000381831,0,202001,737050,426,73,264,329.3674859,1468.5,1195252,559,60614,65474,107461,7996,372,0.122,0.005681645,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,28256.03,3.62,327.7609901,-1.606495755,1.606495755
2020,1/1/2020,60615,2,4.43E-05,0,202001,203050,117,79,36,124.3596491,1500,382211,170,60615,45096,44111,4838,55,0.107,0.00121962,2.8,139,0.003082313,4,8.87E-05,236,0.018997022,213,0.017145617,122,0.009820494,3,6.65E-05,348,0.007716871,5,0.000110875,2,28256.03,3.62,146.8757244,22.51607526,22.51607526
2020,1/1/2020,60616,10,0.000212436,0,202001,381550,118,61.5,56,249.2857143,1196.5,447570,184,60616,47073,45997,5463,154,0.116,0.003271514,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,28256.03,3.62,216.4333632,-32.85235111,32.85235111
2020,1/1/2020,60618,20,0.000203776,0,202001,517250,152,47,112,216.3888889,1405,631228,235,60618,98147,73810,15905,290,0.162,0.002954752,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,28256.03,3.62,224.5021158,8.113226926,8.113226926
2020,1/1/2020,60620,20,0.000233179,0,202001,150050,162,55,76,93.61794355,1357,147466,238,60620,85771,35890,16200,35,0.189,0.000408063,2.1,312,0.003637593,6,7.00E-05,835,0.067214038,768,0.061820816,181,0.01456975,1,1.17E-05,438,0.005106621,11,0.000128248,0,28256.03,3.62,125.6554526,32.03750904,32.03750904
2020,1/1/2020,60621,8,0.000168371,0,202001,58950,31,114.5,12,35.91470258,1200,78886,53,60621,47514,20991,13071,17,0.275,0.000357789,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,28256.03,3.62,59.0290526,23.11435002,23.11435002
2020,1/1/2020,60622,21,0.000276261,0,202001,624050,161,33.5,104,254.6741667,1264.5,771771,255,60622,76015,93988,9133,225,0.12,0.002959942,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,28256.03,3.62,260.1470541,5.47288741,5.47288741
2020,1/1/2020,60623,34,0.000314396,0,202001,145050,18,56.5,8,82.29411765,1563,150450,31,60623,108144,31634,18199,61,0.168,0.000564063,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,28256.03,3.62,102.7550311,20.4609134,20.4609134
2020,1/1/2020,60624,18,0.00039433,0,202001,122000,23,73,4,94.25967666,1017,130307,34,60624,45647,22992,11645,17,0.255,0.000372423,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,28256.03,3.62,82.51277672,-11.74689994,11.74689994
2020,1/1/2020,60625,15,0.000164202,0,202001,319500,107,51.5,68,182.55375,1152,426039,146,60625,91351,64117,9422,132,0.103,0.001444976,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,28256.03,3.62,225.7722512,43.21850118,43.21850118
2020,1/1/2020,60626,3,5.06E-05,0,202001,187000,95,79.5,28,147.1394231,900,214907,128,60626,59251,40591,4082,71,0.069,0.001198292,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,28256.03,3.62,164.0688964,16.92947327,16.92947327
2020,1/1/2020,60629,15,0.000131597,0,202001,219950,101,63.5,40,144.1078722,1304,211918,170,60629,113984,42019,14734,54,0.129,0.000473751,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,28256.03,3.62,130.1104724,-13.99739983,13.99739983
2020,1/1/2020,60630,13,0.000237309,0,202001,324950,100,61,52,177.3748173,1185,319904,156,60630,54781,72092,9269,86,0.169,0.001569887,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,28256.03,3.62,176.4293506,-0.94546674,0.94546674
2020,1/1/2020,60631,2,6.94E-05,0,202001,352450,74,44.5,36,197.0206667,1280,409535,112,60631,28832,91034,4598,52,0.159,0.001803552,8,63,0.002185072,2,6.94E-05,143,0.011510907,551,0.044353216,99,0.00796909,0,0,3,0.000104051,1,3.47E-05,0,28256.03,3.62,225.3433027,28.32263599,28.32263599
2020,1/1/2020,60632,15,0.000171278,0,202001,237500,52,78.5,20,160.8769769,1350,252377,70,60632,87577,42758,14620,102,0.167,0.001164689,3.7,321,0.003665346,4,4.57E-05,682,0.054898173,911,0.073331723,306,0.024631731,2,2.28E-05,45,0.000513834,10,0.000114185,0,28256.03,3.62,189.9817373,29.10476037,29.10476037
2020,1/1/2020,60636,16,0.000310975,0,202001,84450,57,64.5,20,59.52380952,1100,97581,85,60636,51451,27310,14821,26,0.288,0.000505335,2.3,223,0.004334221,2,3.89E-05,931,0.074941641,412,0.033164292,96,0.007727602,0,0,1311,0.025480554,3,5.83E-05,0,28256.03,3.62,56.99899353,-2.524815989,2.524815989
2020,1/1/2020,60637,19,0.000332808,0,202001,167050,69,60,28,110.4100946,1275,272946,115,60637,57090,28785,8261,39,0.145,0.000683132,2.5,296,0.005184796,4,7.01E-05,282,0.022699831,386,0.0310714,116,0.009337519,3,5.25E-05,779,0.013645122,4,7.01E-05,0,28256.03,3.62,143.8347735,33.42467886,33.42467886
2020,1/1/2020,60640,6,8.10E-05,0,202001,297050,144,61,100,204.1177,1200,429946,206,60640,74030,53831,6096,182,0.082,0.002458463,3.3,173,0.00233689,12,0.000162096,360,0.028978508,503,0.040489415,328,0.02640264,3,4.05E-05,22,0.000297177,9,0.000121572,0,28256.03,3.62,229.677497,25.55979699,25.55979699
2020,1/1/2020,60641,8,0.000108366,0,202001,317549.5,90,53.5,48,159.0909091,1314.5,396629,140,60641,73824,60073,10767,99,0.146,0.001341027,3.8,230,0.003115518,2,2.71E-05,1014,0.081622796,767,0.06174032,202,0.016260163,1,1.35E-05,14,0.00018964,3,4.06E-05,0,28256.03,3.62,149.3630254,-9.727883656,9.727883656
2020,1/1/2020,60644,11,0.000186254,0,202001,148050,37,77,16,95.26076664,1395,151431,64,60644,59059,27262,9066,20,0.154,0.000338644,1.8,192,0.003250986,10,0.000169322,432,0.034774209,376,0.030266441,120,0.009659503,0,0,499,0.008449178,3,5.08E-05,0,28256.03,3.62,110.0576518,14.79688517,14.79688517
2020,1/1/2020,60647,36,0.000364487,0,202001,549950,157,35,92,221.7982456,1146.5,644969,239,60647,98769,73443,14758,382,0.149,0.00386761,3.1,278,0.002814648,6,6.07E-05,1482,0.119294856,710,0.057152057,431,0.034693713,4,4.05E-05,125,0.001265579,15,0.00015187,0,28256.03,3.62,207.9846416,-13.81360396,13.81360396
2020,1/1/2020,60653,6,0.000173903,0,202001,354550,97,48,48,122.4320652,1675,402769,155,60653,34502,29569,5851,31,0.17,0.000898499,2.7,127,0.003680946,6,0.000173903,186,0.014972229,168,0.013523304,82,0.00660066,0,0,780,0.022607385,2,5.80E-05,0,28256.03,3.62,109.2542345,-13.17783069,13.17783069
2020,1/1/2020,60656,4,0.000147444,0,202001,321000,55,67.5,24,175.2191235,1100,304053,85,60656,27129,61599,3154,25,0.116,0.000921523,7.5,56,0.002064212,2,7.37E-05,229,0.018433551,398,0.03203735,51,0.004105289,1,3.69E-05,3,0.000110583,2,7.37E-05,0,28256.03,3.62,174.200826,-1.018297521,1.018297521
2020,1/1/2020,60657,11,0.000164698,0,202001,499050,299,61,180,257.7949735,1200,625871,416,60657,66789,92295,8048,358,0.12,0.005360164,7.5,158,0.002365659,10,0.000149725,1018,0.08194478,367,0.029541979,442,0.035579168,7,0.000104808,22,0.000329396,7,0.000104808,1,28256.03,3.62,278.5408314,20.74585789,20.74585789
2020,1/1/2020,60660,3,6.29E-05,0,202001,250050,141,46.5,76,180.9915865,1187.5,318861,202,60660,47726,49241,4140,66,0.087,0.001382894,4.7,84,0.001760047,4,8.38E-05,338,0.027207599,495,0.039845448,181,0.01456975,0,0,22,0.000460965,3,6.29E-05,1,28256.03,3.62,153.0327237,-27.95886284,27.95886284
2017,2/1/2017,60605,3,0.000241488,0,201702,445050,115,28.5,88,323.5186819,1358.5,548210,202,60605,12423,111164,2357,170,0.19,0.013684295,8.5,92,0.007405619,10,0.000804959,99,0.00796909,162,0.013040328,176,0.01416727,4,0.000321983,40,0.003219834,3,0.000241488,1,20812.24,4.17,337.2537895,13.73510764,13.73510764
2017,2/1/2017,60607,8,0.000514403,0,201702,532500,73,33,72,308.9116766,1543.5,741819,278,60607,15552,93508,3678,306,0.236,0.019675926,8.5,133,0.008551955,8,0.000514403,248,0.019962972,337,0.027127103,343,0.027610078,6,0.000385802,92,0.005915638,3,0.000192901,1,20812.24,4.17,317.1101003,8.198423655,8.198423655
2017,2/1/2017,60608,18,0.000194654,0,201702,287300,68,45,32,221.3145945,1165,338791,117,60608,92472,44043,13453,133,0.145,0.001438273,3.5,348,0.003763301,12,0.000129769,662,0.053288256,1081,0.087016019,427,0.03437173,1,1.08E-05,344,0.003720045,14,0.000151397,0,20812.24,4.17,208.7064903,-12.60810418,12.60810418
2017,2/1/2017,60609,2,2.52E-05,0,201702,219687,49,54.5,24,139.1987179,1230,242116,90,60609,79469,35179,15714,66,0.198,0.000830513,2.8,417,0.005247329,8,0.000100668,912,0.073412219,598,0.048136521,212,0.017065121,1,1.26E-05,1640,0.020636978,5,6.29E-05,0,20812.24,4.17,103.2476958,-35.95102208,35.95102208
2017,2/1/2017,60610,42,0.000883969,0,201702,646550,302,41,156,355.4134091,1510,1351023,477,60610,47513,86803,2585,253,0.054,0.005324858,5.4,109,0.002294109,10,0.000210469,105,0.008452065,232,0.018675038,219,0.017628592,13,0.000273609,57,0.001199672,7,0.000147328,1,20812.24,4.17,286.7050062,-68.70840288,68.70840288
2017,2/1/2017,60612,15,0.000394841,0,201702,339050,67,23.5,60,141.7173913,1300,445737,105,60612,37990,41300,364083,45,9.584,0.001184522,2.8,285,0.007501974,12,0.000315873,476,0.038316027,698,0.056186106,183,0.014730741,0,0,1117,0.029402474,1,2.63E-05,0,20812.24,4.17,155.2303576,13.51296635,13.51296635
2017,2/1/2017,60613,19,0.00037588,0,201702,330000,191,29,164,222.4583333,906,633554,346,60613,50548,82321,4890,193,0.097,0.003818153,7.3,168,0.003323574,12,0.000237398,498,0.040086936,343,0.027610078,261,0.021009418,3,5.93E-05,10,0.000197832,5,9.89E-05,2,20812.24,4.17,217.228304,-5.230029274,5.230029274
2017,2/1/2017,60614,35,0.000534563,0,201702,849050,411,31,220,324.6575342,1505,1543308,651,60614,65474,107461,7996,372,0.122,0.005681645,9,191,0.002917189,8,0.000122186,683,0.054978669,534,0.042984786,412,0.033164292,13,0.000198552,17,0.000259645,11,0.000168006,3,20812.24,4.17,308.1175459,-16.53998827,16.53998827
2017,2/1/2017,60616,7,0.000148705,0,201702,327550,134,54.5,64,252.9433399,1200,407638,253,60616,47073,45997,5463,154,0.116,0.003271514,3.9,225,0.00477981,8,0.000169949,323,0.026000161,402,0.032359333,288,0.023182806,1,2.12E-05,88,0.001869437,6,0.000127462,0,20812.24,4.17,196.8114593,-56.13188057,56.13188057
2017,2/1/2017,60618,22,0.000224154,0,201702,667450,223,30,180,216.1850095,1472.5,791662,399,60618,98147,73810,15905,290,0.162,0.002954752,5,277,0.002822297,4,4.08E-05,1240,0.09981486,1081,0.087016019,388,0.031232392,8,8.15E-05,31,0.000315853,9,9.17E-05,0,20812.24,4.17,204.8718422,-11.31316727,11.31316727
2017,2/1/2017,60620,18,0.000209861,0,201702,120000,198,64.5,76,80.97826087,1217.5,115342,291,60620,85771,35890,16200,35,0.189,0.000408063,2.1,312,0.003637593,6,7.00E-05,835,0.067214038,768,0.061820816,181,0.01456975,1,1.17E-05,438,0.005106621,11,0.000128248,0,20812.24,4.17,106.0295272,25.05126634,25.05126634
2017,2/1/2017,60621,11,0.000231511,0,201702,39050,47,77.5,8,25.58139535,1200,49701,66,60621,47514,20991,13071,17,0.275,0.000357789,2.2,232,0.004882771,6,0.000126279,489,0.039362473,301,0.024229252,86,0.006922643,1,2.10E-05,2026,0.042640064,2,4.21E-05,1,20812.24,4.17,39.39452374,13.81312839,13.81312839
2017,2/1/2017,60622,24,0.000315727,0,201702,544050,157,23,136,237.728989,1325,727788,313,60622,76015,93988,9133,225,0.12,0.002959942,4.5,187,0.002460041,2,2.63E-05,890,0.07164131,596,0.047975529,380,0.030588425,2,2.63E-05,89,0.001170822,3,3.95E-05,0,20812.24,4.17,240.5148811,2.78589206,2.78589206
2017,2/1/2017,60623,19,0.000175692,0,201702,80050,21,84.5,8,48.367162,1114,145469,41,60623,108144,31634,18199,61,0.168,0.000564063,2.2,259,0.002394955,8,7.40E-05,1019,0.082025276,790,0.063591725,247,0.019882476,0,0,1092,0.010097648,7,6.47E-05,0,20812.24,4.17,83.1405878,34.7734258,34.7734258
2017,2/1/2017,60624,16,0.000350516,0,201702,89850,39,153.5,12,51.57154727,1302,107839,51,60624,45647,22992,11645,17,0.255,0.000372423,2.5,180,0.003943304,8,0.000175258,536,0.043145778,296,0.023826773,100,0.008049585,0,0,1150,0.025193331,3,6.57E-05,0,20812.24,4.17,62.88889091,11.31734364,11.31734364
2017,2/1/2017,60625,23,0.000251776,0,201702,357550,131,36.5,104,184.5761494,1175,495198,246,60625,91351,64117,9422,132,0.103,0.001444976,5.7,181,0.001981369,12,0.000131361,546,0.043950737,894,0.071963294,334,0.026885615,1,1.09E-05,62,0.000678701,4,4.38E-05,0,20812.24,4.17,206.1352909,21.55914148,21.55914148
2017,2/1/2017,60626,2,3.38E-05,0,201702,169500,91,49,56,121.84375,900,195150,166,60626,59251,40591,4082,71,0.069,0.001198292,2.9,98,0.001653981,10,0.000168774,492,0.03960396,153,0.012315866,198,0.015938179,3,5.06E-05,32,0.000540075,6,0.000101264,0,20812.24,4.17,144.4423224,22.59857238,22.59857238
2017,2/1/2017,60629,15,0.000131597,0,201702,164500,162,41,64,113.8013136,1178,157220,278,60629,113984,42019,14734,54,0.129,0.000473751,3.3,242,0.002123105,2,1.75E-05,969,0.078000483,1174,0.094502133,244,0.019640988,1,8.77E-06,101,0.000886089,9,7.90E-05,0,20812.24,4.17,110.4822266,-3.319086996,3.319086996
2017,2/1/2017,60630,9,0.000164291,0,201702,302550,94,53.5,68,167.1019656,1288,315070,181,60630,54781,72092,9269,86,0.169,0.001569887,7,228,0.004162027,4,7.30E-05,979,0.078805442,1101,0.088625936,166,0.013362312,1,1.83E-05,57,0.001040507,5,9.13E-05,0,20812.24,4.17,156.8083709,-10.29359475,10.29359475
